ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaE_E11,LineaE,1,Retiro,2024-02-28,General Urquiza,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Jujuy,2024-02-28 23:58:50,3.0,2024-02-28 23:59:14,3.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Pichincha,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Entre Ríos,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,San José,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Independencia,2024-02-28 23:58:50,3.0,2024-02-28 23:59:14,3.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Belgrano,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Bolivar,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Correo Central,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Catalinas,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaE_E11,LineaE,1,Retiro,2024-02-28,Retiro,2024-02-29 00:02:50,7.0,2024-02-29 00:03:14,7.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Retiro,2024-02-29 00:02:50,7.0,2024-02-29 00:03:14,7.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Catalinas,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Correo Central,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Bolivar,2024-02-28 23:58:50,3.0,2024-02-28 23:59:14,3.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Belgrano,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Independencia,2024-02-29 00:03:50,8.0,2024-02-29 00:04:14,8.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,San José,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Entre Ríos,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Pichincha,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Jujuy,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,General Urquiza,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Boedo,2024-02-28 23:58:50,3.0,2024-02-28 23:59:14,3.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Av. La Plata,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Moreno,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Emilio Mitre,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Medalla Milagrosa,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Varela,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-28,Plaza de los Virreyes,2024-02-29 00:03:50,8.0,2024-02-29 00:04:14,8.4,2024-02-28 22:58:49.452
